id,state,lgbt,owner,sliding_fee,accredited,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,supp_women,supp_men,supp_cooccur,supp_hiv,supp_sexabuse,supp_ipv,supp_trauma,num_assessment,num_test,num_medical,num_transition,num_recovery,num_education,num_ancillary,num_psychopharm
201900164,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,2,0,3,4,8,6,1
201900165,AL,1,State Government,0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,4,3,0,2,5,7,6,3
201900166,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,3,1,4,3,1
201900167,AL,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,1,1,7,5,0,4,4,10,6,1
201900168,AL,0,Local Government,1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,2,0,2,2,5,1,2
201900169,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,7,2,0,3,2,7,4,1
201900170,AL,0,State Government,0,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6,4,0,4,0,7,3,6
201900171,AL,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,0,3,2,8,2,2
201900172,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3,1,6,5,1
201900173,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,7,4,0,4,3,9,5,2
201900174,AL,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,4,6,0,3,5,8,3,1
201900175,AL,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,1,1,1,7,5,0,4,4,8,4,7
201900176,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,3,1,8,2,0
201900177,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,7,3,0,2,2,5,3,1
201900178,AL,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,1,1,1,0,0,1,8,7,2,3,5,9,5,5
201900179,AL,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,7,1,0,3,3,4,4,4
201900180,AL,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,2,4,6,10,5,16
201900181,AL,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,0,2,0,6,4,5
201900182,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,3,1,8,2,0
201900183,AL,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,2,0,3,2,5,1,3
201900184,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,7,4,0,4,3,9,5,2
201900185,AL,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,3,2,8,3,1
201900186,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,6,3,0,2,5,5,3,1
201900187,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,6,3,0,3,4,8,2,0
201900188,AL,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,4,3,0,3,2,5,1,4
201900189,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,4,1,0,3,2,5,2,1
201900190,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,3,1,7,3,1
201900191,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3,1,5,4,1
201900192,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,1,1,3,1,0,2,0,3,2,0
201900193,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,2,0,1,1,6,0,1
201900194,AL,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,5,2,0,3,4,7,5,0
201900195,AL,0,State Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,3,0,4,1,6
201900196,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,3,1,8,2,0
201900197,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,3,1,8,2,0
201900198,AL,0,"Private, For-profit",1,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,3,7,2,3,6,9,3,5
201900199,AL,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,1,1,1,8,4,0,3,3,9,5,0
201900200,AL,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0,0,2,0,4,3,0
201900201,AL,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,4,2,0,2,2,5,2,0
201900202,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,6,2,0,3,1,8,2,0
201900203,AL,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,1,1,1,5,1,0,3,3,7,6,0
201900204,AL,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,6,1,0,4,4,6,4,0
201900205,AL,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,5,1,0,3,3,6,4,3
201900206,AL,1,"Private, For-profit",NA,1,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,5,7,0,3,5,7,1,4
201900207,AL,0,Local Government,0,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,8,2,4,3,4,3,1
201900208,AL,0,"Private, Non-profit",0,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,7,2,4,2,5,0,10
201900209,AL,0,"Private, Non-profit",0,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,7,0,3,3,7,3,3
201900210,AL,0,"Private, For-profit",0,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,8,0,3,0,0,0,8
201900211,AL,1,"Private, For-profit",0,1,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,6,2,3,0,0,1,5
201900212,AL,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,4,5,0,3,5,10,5,0
201900213,AL,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,6,8,0,3,3,7,3,10
201900214,AL,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,7,9,0,1,1,6,3,12
201900215,AL,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,5,5,0,1,5,6,1,10
201900216,AL,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,4,2,0,2,2,5,1,0
201900217,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,3,2,8,6,0
201900218,AL,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,3
201900219,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,4,6,2,0
201900220,AL,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,5,5,0,1,5,6,1,10
201900221,AL,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,5,5,0,1,5,6,1,10
201900222,AL,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,5,7,0,1,6,10,4,1
201900223,AL,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,6,4,0,4,4,7,6,3
201900224,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,5,6,0,2,5,9,5,1
201900225,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,0,3,1,6,2,1
201900226,AL,1,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,8,7,0,4,4,10,5,7
201900227,AL,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,0,8,9,2,4,4,10,7,12
201900228,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,4,6,0,4,2,8,3,0
201900229,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,6,5,0,4,5,7,3,3
201900230,AL,0,"Private, For-profit",0,1,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,3,0,3,2,6,3,2
201900231,AL,1,"Private, Non-profit",0,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,6,5,0,4,2,8,2,7
201900232,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,3,1,3,2,0
201900233,AL,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,5,7,0,3,5,7,5,0
201900234,AL,0,"Private, Non-profit",1,0,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,3,0,3,3,6,2,7
201900235,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,3,3,7,3,1
201900236,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,4,3,0,3,4,8,5,0
201900237,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,7,4,0,4,3,9,5,2
201900238,AL,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,3,4,0,4,3,8,3,0
201900239,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,4,0,3,3,8,3,0
201900240,AL,0,"Private, For-profit",0,1,0,NA,NA,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,7,0,4,1,6,0,9
201900241,AL,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,2,0,4,4,5,1,0
201900242,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,7,3,0,2,4,5,3,1
201900243,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,8,3,0,2,4,8,5,5
201900244,AL,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,5,2,0,3,1,4,1,1
201900245,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,3,0,1,3,9,3,0
201900246,AL,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,0,1,1,1,1,0,0,0,7,6,0,4,4,10,6,2
201900247,AL,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3,4,8,4,1
201900248,AL,0,"Private, For-profit",1,0,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,6,0,4,2,5,1,6
201900249,AL,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,4,0,3,5,10,5,0
201900250,AR,1,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,6,5,0,3,6,8,4,0
201900251,AR,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,6,1,0,4,6,7,8,1
201900252,AR,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,7,2,0,4,6,10,8,3
201900253,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,3,2,6,2,1
201900254,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,7,1,0,3,2,7,4,1
201900255,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,7,3,0,4,6,10,7,1
201900256,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,7,3,0,4,5,10,7,1
201900257,AR,0,"Private, Non-profit",0,1,1,1,1,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,4,7,0,3,5,9,2,1
201900258,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,7,3,0,4,6,10,6,1
201900259,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,7,3,0,3,6,10,7,1
201900260,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,6,0,0,3,2,5,4,1
201900261,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,5,1,0,3,2,7,4,1
201900262,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,3,0,3,3,1
201900263,AR,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,5,3,0,3,1,7,1,1
201900264,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,2,4,6,3,1
201900265,AR,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,4,2,0,3,5,5,4,0
201900266,AR,0,"Private, For-profit",0,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,3,0,3,2,1,1,3
201900267,AR,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,3,2,5,2,4
201900268,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,5,2,0,2,1,4,3,0
201900269,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,6,1,0,3,2,7,4,1
201900270,AR,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,5,1,0,3,3,6,3,1
201900271,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,0,3,0,4,2,2
201900272,AR,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,7,3,0,4,4,8,4,3
201900273,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,2,3,2,1,1
201900274,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,2,3,2,1,1
201900275,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,0,7,2,0,4,2,9,4,5
201900276,AR,0,State Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,1,0,6,3,0,4,4,6,4,0
201900277,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,7,3,0,4,5,10,7,1
201900278,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,1,0,0,1,0,1,1,1,7,3,0,4,6,10,7,1
201900279,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,7,2,0,3,1,7,3,2
201900280,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,3,6,8,2,1
201900281,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,4,4,4,5,2
201900282,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,5,1,0,3,3,7,4,1
201900283,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,0,0,0,0,5,2,0,3,3,7,4,2
201900284,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,5,1,0,3,3,7,4,1
201900285,AR,0,State Government,1,1,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,9,2,4,0,4,3,4
201900286,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,6,2,0,4,2,8,2,0
201900287,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,6,2,0,4,2,8,3,0
201900288,AR,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0,2,2,8,3,0
201900289,AR,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,3,0,6,3,0
201900290,AR,0,"Private, Non-profit",0,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,5,6,2,3,3,6,4,0
201900291,AR,1,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1,0,3,2,7,4,1
201900292,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,7,2,0,3,6,9,5,1
201900293,AR,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0,2,2,8,3,0
201900294,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,5,3,0
201900295,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3,3,4,0
201900296,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,0,1,5,0,0,2,4,7,4,3
201900297,AR,0,State Government,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,8,7,2,4,5,10,6,12
201900298,AR,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,4,4,0,3,2,4,1,5
201900299,AR,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,5,1,0,3,3,6,3,1
201900300,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,3,4,3,1,1
201900301,AR,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,0,1,1,1,1,1,1,1,8,8,0,4,4,9,4,11
201900302,AR,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,7,0,0,3,4,9,3,0
201900303,AR,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,0,0,0,0,0,3,7,0,3,3,8,2,2
201900304,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,7,3,0,2,5,10,6,6
201900305,AR,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,6,2,0,3,6,9,4,2
201900306,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,7,2,0,4,2,9,4,7
201900307,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,1,1,1,7,3,0,4,6,10,6,8
201900308,AR,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,6,1,0,2,2,5,4,5
201900309,AR,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,9,3,1
201900310,AR,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,8,0,0,3,1,9,4,0
201900311,AR,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,1,0,0,0,1,7,9,2,4,3,9,4,7
201900312,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,0,0,6,2,0,3,4,5,3,0
201900313,AR,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,7,2,0,3,2,6,3,10
201900314,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,2,1,4,4,4
201900315,AR,0,"Private, Non-profit",0,1,1,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8,2,0,4,6,8,4,1
201900316,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,3,3,6,4,1
201900317,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,3,2,8,4,2
201900318,AR,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,1,1,1,7,2,0,3,3,8,3,1
201900319,AR,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,1,1,1,6,2,0,2,2,8,3,1
201900320,AR,1,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,6,2,0,3,2,8,6,1
201900321,AR,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,1,1,4,0,0,2,0,4,1,0
201900322,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,0,6,3,0
201900323,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,0,1,6,0,0,3,3,4,4,1
201900324,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,2,3,3,1
201900325,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,3,7,6,4
201900326,AR,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,7,2,0,3,3,7,4,2
201900327,AR,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,2,0,6,3,0
201900328,AR,0,"Private, Non-profit",0,0,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,6,0,1,1,1,1,2
